21.018,1399.21,92.3526,99.773,350.463,3
22.0015,995.663,50.9996,10.3428,23.6338,1
21.9761,1208.31,57.5446,1.12028,199.779,2
22.982,997.604,45.9992,10.0387,25.3603,1
24.0007,1003.5,48.145,10.0445,12.0215,1
24.0048,1192.33,62.361,1.03663,191.149,2
24.0085,1399.57,90.9642,99.6647,349.59,3
25.0232,1013.38,46.4332,10.2557,9.77014,1
24.7727,1602.94,30.0081,4.7691,53.7634,4
26.002,1001.56,49.1674,9.90138,4.58559,1
26.0108,1196.34,64.742,0.859664,197.344,2
26.2225,1799.02,75.0381,49.59,237.884,5
27.0017,996.082,50.498,10.1318,19.8673,1
27.0071,1403.09,86.8042,99.8893,363.557,3
27.9729,1000.05,49.7871,9.84728,8.54747,1
28.0174,1209.5,59.8815,0.667559,196.628,2
29.0079,1010.72,52.7322,9.9035,21.6344,1
30.001,1001.82,49.8235,9.75528,14.1631,1
29.9841,1206.21,62.5041,1.25391,192.258,2
29.9902,1396.46,90.9701,100.372,354.934,3
29.4569,1612.79,24.7427,4.74067,48.1189,4
30.9936,1000.73,46.8447,10.1251,16.6317,1
32.0052,998.93,51.6756,9.84558,10.2742,1
31.9896,1192.07,57.8029,0.774114,204.855,2
33.0061,988.754,51.8046,9.93482,11.4221,1
32.9947,1410.72,88.6663,99.952,348.974,3
34.0173,996.464,48.8793,10.1115,15.6394,1
34.0131,1203.34,57.1557,1.16132,199.506,2
35.0012,1006.04,48.9249,10.0564,18.294,1
34.909,1608.24,34.1305,4.81737,53.3656,4
35.9972,997.367,51.7459,9.89535,15.028,1
36.0204,1206.16,59.3147,1.03532,205.362,2
35.9703,1392.84,88.5381,99.8352,356.982,3
37.0056,990.274,51.8344,9.72025,10.8791,1
37.9936,1004.04,49.5599,10.2342,15.0331,1
38.0019,1205.66,61.6362,1.08189,204.12,2
38.9974,1007.6,51.3306,9.9601,17.4221,1
38.9776,1396.49,89.5568,99.9164,357.143,3
36.4717,1791.11,67.7247,49.9118,244.733,5
39.9866,990.501,51.9381,9.98642,16.7271,1
40.0018,1203.52,55.9885,0.991056,196.921,2
39.713,1610.11,28.0346,5.17423,54.2375,4
40.9952,1011.73,51.8107,9.7997,23.2447,1
42.018,996.985,48.7183,9.89836,16.9513,1
42.0174,1205.27,57.3086,1.43556,194.244,2
41.9941,1385.74,91.8858,99.7405,347.379,3
43.0161,1000.06,48.9179,10.0345,9.93874,1
44.0052,991.736,46.379,10.0342,17.4242,1
44.0006,1194.48,58.8191,0.912592,198.605,2
44.9948,1004.6,52.3332,10.0406,20.4746,1
45.0002,1400.94,92.1421,100.28,351.583,3
46.2119,1603.77,28.6751,4.96309,45.23,4
45.9915,1001.52,51.2192,10.1206,22.1292,1
45.998,1188.51,61.5001,1.00274,208.482,2
47.0069,1004.23,52.4458,10.198,6.06449,1
48.0008,1009.48,51.3636,10.0738,18.3925,1
48.0261,1199.59,58.1298,1.01948,195.409,2
47.9776,1403.95,88.7499,99.8219,346.197,3
48.9941,999.623,49.8828,10.2958,15.2061,1
49.9984,1010.43,51.6951,10.1117,20.4275,1
49.974,1203.27,59.544,1.06308,201.935,2
50.2959,1597.17,28.738,4.93349,51.8338,4
50.9942,992.388,50.981,9.81443,10.2657,1
50.9733,1403.47,87.972,100.164,354.128,3
51.9797,1012.18,48.4263,10.0273,19.3625,1
52.002,1204.83,60.1427,1.05899,204.438,2
52.6372,1797.6,68.3978,49.8939,253.8,5
52.996,999.82,50.8535,9.91924,10.1731,1
53.9941,999.904,48.8085,9.95791,14.5651,1
53.9891,1196.34,58.1186,0.531242,198.728,2
53.9803,1403.19,90.9115,99.8107,345.854,3
55.0045,998.149,51.0997,9.86935,14.3699,1
55.0093,1606.42,26.1956,5.06544,52.6479,4
56.003,1001.1,50.4124,10.1048,17.6807,1
56.0095,1204.17,62.6982,1.00338,196.327,2
57.0048,997.905,51.5349,10.126,19.2253,1
57.0165,1400.88,88.9908,99.8621,348.047,3
58.0073,1000.82,54.1546,9.63806,17.0583,1
58.0109,1204.91,62.3789,1.28158,203.037,2
59.0104,1001.01,50.2725,10.1694,16.0208,1
60.008,1006.13,51.7724,9.85478,13.8704,1
59.9953,1197.51,58.7741,1.14149,203.387,2
60.0012,1403.96,88.5281,100.195,356.735,3
59.7475,1598.99,28.2873,5.14446,54.4263,4
60.9923,998.843,53.5474,9.95654,13.9607,1
61.9991,983.389,50.738,10.0933,10.9962,1
62.001,1199.73,59.646,0.822129,197.03,2
62.9905,1000.41,53.489,9.8732,24.5773,1
62.9756,1399.9,89.6702,99.9283,358.515,3
63.9903,988.959,50.3585,10.2351,15.7667,1
64.0281,1215.5,61.8639,0.687347,201.794,2
65.0066,1004.64,51.2298,9.98488,15.2124,1
65.0065,1611.28,32.9622,5.21641,47.0967,4
66.2715,1800.91,71.0982,49.8492,244.19,5
65.9961,999.827,52.5852,10.0563,20.1411,1
66.0106,1194.9,60.534,0.217455,208.865,2
66.031,1388.52,87.8509,99.9599,353.993,3
66.9946,1012.13,48.5362,10.204,12.8377,1
67.9848,985.695,50.5862,10.1507,25.4093,1
68.0219,1203.95,59.9768,0.760872,196.8,2
69.0075,1004.82,49.4292,10.3478,23.3218,1
69.0373,1398.86,92.3454,99.8114,360.447,3
69.9899,995.186,47.6786,9.84714,13.8174,1
70.0153,1194.74,63.1912,1.01809,197.023,2
69.7968,1612.81,28.4406,5.11222,42.9642,4
70.9987,1005.61,52.1623,9.63074,14.2337,1
72.0029,1000.91,51.461,10.2281,19.492,1
71.9893,1203.24,59.5446,0.932523,199.529,2
72.022,1405.41,91.0057,100.138,351.09,3
72.9989,996.782,48.4315,10.0796,21.0427,1
73.9947,1012.39,51.7575,9.90149,10.6147,1
74.0044,1199.63,60.2235,1.5727,202.299,2
74.9888,1002.87,50.2466,10.0718,20.1393,1
75.0012,1404.78,92.2717,100.233,365.623,3
75.2472,1604.97,28.1578,5.26049,50.5095,4
75.9973,1001.17,50.0524,9.71485,17.1718,1
76.0139,1196.1,61.0866,1.11016,197.93,2
77.0036,1005.07,51.1954,10.2757,11.8192,1
78.0035,993.973,48.6591,9.7245,18.1125,1
78.0069,1200.04,61.033,0.864446,192.982,2
77.9928,1396.91,88.1638,100.328,360.657,3
75.774,1802.92,69.4314,50.048,245.44,5
78.9746,996.772,50.2177,10.0765,7.92891,1
79.9836,1006.34,48.5079,9.96278,9.47089,1
79.9927,1210.32,60.0794,0.907256,195.661,2
79.6871,1601.85,32.9176,4.54978,48.2618,4
80.9975,995.849,51.0956,10.0724,14.5694,1
80.9936,1409.08,91.1035,99.9901,353.331,3
81.9824,997.736,52.2403,9.80243,20.626,1
82.0028,1194.6,62.2162,0.750341,201.306,2
83.002,1004.91,52.5204,9.56592,16.1238,1
84.0059,1006.88,51.345,9.94384,18.1158,1
84.0115,1208.21,59.5867,1.19713,184.613,2
83.9922,1403.1,91.5254,100.097,356.092,3
84.9958,1002.15,47.1536,9.73072,16.8722,1
85.2838,1601.95,29.767,4.83198,40.4149,4
86.0134,995.144,47.9309,10.2633,23.4768,1
86.0018,1201.22,59.2492,0.912059,204.671,2
87.0272,997.892,52.9906,10.0948,8.97277,1
86.9977,1384.38,89.5575,100.211,355.715,3
88.0066,994.131,51.322,10.0772,19.36,1
87.9852,1211.23,59.917,1.17221,191.55,2
88.9961,1004.98,46.7317,9.83665,23.41,1
90.0012,996.606,48.6397,10.1426,16.3932,1
89.9954,1191.26,59.8555,1.13755,205.383,2
90.0066,1386.81,88.361,99.9845,352.893,3
89.9885,1593.64,27.3125,4.81047,44.1536,4
90.9996,1002.92,53.441,9.92115,23.7723,1
90.4031,1797.52,68.2627,50.1424,239.713,5
91.9988,1015.86,51.2928,9.73615,18.4967,1
92.0017,1206.25,55.667,1.08637,196.555,2
92.9963,1003.95,52.709,9.87233,14.8319,1
92.9933,1395.34,89.4132,100.1,360.292,3
93.999,994.378,46.3202,10.3053,11.1288,1
94.0071,1204.67,64.3122,0.575615,201.591,2
95.006,996.83,48.4915,10.0277,15.3312,1
94.8901,1598.33,31.2752,5.17839,46.5275,4
95.9947,1006.49,50.7745,9.8871,17.8154,1
95.9984,1196.34,60.7492,1.06388,201.623,2
95.9702,1403.32,87.9867,99.7845,357.852,3
97.0026,1009.66,47.1001,9.95244,2.18738,1
97.9978,991.66,50.7747,10.3247,13.4408,1
97.9943,1200.21,60.5771,1.43575,197.531,2
99.0022,998.499,51.6968,9.47351,15.1292,1
99.0001,1389.35,89.4496,99.7536,349.794,3
99.9928,1006.25,50.3997,10.3301,14.5269,1
100.002,1207.98,59.2785,1.38346,194.18,2
100.168,1596.29,30.0137,5.33139,45.7133,4
100.988,1007.66,51.0364,9.81212,17.0468,1
101.995,993.994,48.5141,10.371,14.3519,1
101.997,1203.27,62.4519,1.33404,202.041,2
102.01,1396.21,88.6797,100.051,363.256,3
102.996,1006.78,47.8455,10.1655,12.3844,1
104.003,997.89,51.217,10.2306,10.2968,1
104.008,1209.14,60.657,1.24286,193.509,2
104.188,1804.17,71.5492,50.0698,240.857,5
104.995,996.773,52.4369,10.141,13.5457,1
105.017,1412.59,91.6061,100.293,351.505,3
104.146,1605.41,31.2621,5.16509,45.7614,4
105.99,981.992,53.336,9.85502,24.4786,1
106.009,1203.93,58.6015,0.846879,197.44,2
106.988,997.839,51.6467,9.83738,11.923,1
108.007,995.725,52.5046,9.91577,8.38456,1
108.007,1189.35,63.0753,0.619959,192.922,2
107.966,1398.23,91.9856,99.9914,354.819,3
108.993,1000.54,52.4251,10.0292,13.9343,1
109.997,1006.71,51,9.72188,13.5245,1
109.991,1193.08,59.535,1.15817,191.596,2
110.251,1600.45,29.6859,5.11269,55.6481,4
111.022,1001.44,53.7229,9.84699,15.0938,1
111.001,1401.39,90.0673,100.164,357.367,3
111.99,994.958,47.7378,9.74874,20.2387,1
111.987,1207.49,59.9795,1.06079,195.177,2
113.01,987.866,48.4405,10.0704,19.833,1
113.995,996.954,49.1571,10.1264,16.1056,1
114.01,1193.59,58.1894,0.972135,200.751,2
113.986,1403.29,86.8088,99.9365,356.318,3
115.014,996.943,50.7225,10.1002,20.4203,1
115.859,1608,32.7103,4.74376,46.3185,4
116.003,1005.24,49.3363,10.0456,14.4229,1
116.016,1202.8,59.9746,1.12332,192.772,2
116.988,988.021,54.1384,10.2139,12.1511,1
117.015,1404.81,91.5665,99.9921,357.13,3
115.12,1809.57,71.211,50.1824,250.181,5
117.994,1002.91,49.6106,9.76427,10.5084,1
117.995,1198.03,61.2376,1.07242,192.592,2
118.975,987.772,51.6758,10.0387,13.3064,1
119.996,1008.7,48.772,10.0694,12.6966,1
119.99,1201.2,61.063,1.03622,189.539,2
120.016,1401.2,90.9655,100.023,338.644,3
119.899,1609.12,28.617,5.22434,43.0031,4
121.021,995.097,49.6,10.0093,16.7219,1
121.975,1008.38,49.2627,10.2147,9.00669,1
121.973,1190.03,56.9598,0.710176,191.151,2
123.007,1011.57,50.763,10.2779,9.77427,1
122.996,1394.74,91.4036,99.941,352.261,3
124.003,1002.6,52.0586,10.1972,21.0219,1
123.995,1202.32,62.6858,0.834477,196.754,2
124.998,1002.12,49.7742,10.22,19.7345,1
125.519,1588.85,29.7903,5.36719,62.8376,4
125.999,1005.23,49.9166,9.8174,8.46453,1
126.019,1201.82,60.7374,0.772216,201.657,2
126.023,1406.49,88.1149,99.8506,353.645,3
126.988,992.107,48.6207,10.2005,14.646,1
127.99,995.816,52.555,9.84773,12.0808,1
128.006,1202.46,58.1794,0.856542,195.887,2
128.994,1003.97,48.6204,9.98683,21.6301,1
128.993,1404.33,90.6201,100.006,356.298,3
130.005,1004.52,50.0383,10.0483,23.4917,1
129.984,1204.79,60.2556,1.09872,200.672,2
129.623,1609.39,23.9846,4.97598,53.6209,4
129.203,1789.68,69.8271,50.0397,240.614,5
130.997,1001.11,48.7336,10.1007,18.8826,1
131.982,995.696,49.5383,10.0948,22.724,1
132.004,1201,59.2737,1.17756,198.105,2
132.004,1393.87,89.4727,100.057,355.67,3
133.006,998.217,48.8021,10.2534,9.99711,1
133.993,1005.95,52.0315,10.1796,15.3331,1
133.989,1202.82,55.4182,1.30021,194.018,2
134.984,1000.34,49.8005,9.87568,7.1856,1
134.978,1405.52,93.4276,99.9211,342.106,3
134.939,1590.84,28.6272,5.37738,42.441,4
136.005,997.519,47.1172,9.75481,22.9566,1
136.002,1197.92,57.2576,0.986559,198.853,2
137.011,1002.81,50.821,9.7682,13.2231,1
138.01,1009.85,50.9277,9.96233,7.12671,1
138.006,1183.36,62.7022,0.960428,192.458,2
137.988,1403.5,89.2987,100.112,360.186,3
139.003,1001.5,50.2341,9.93679,21.6118,1
140.016,998.478,49.5522,9.74254,19.085,1
139.993,1201.59,60.1848,1.24501,204.586,2
139.267,1592,34.232,5.21746,43.5496,4
140.984,1001.66,51.2615,10.0289,13.5128,1
141.002,1402.52,89.3526,99.9046,354.443,3
141.996,1003.55,51.1427,9.98764,18.9776,1
142.001,1188.16,60.0614,0.719862,199.103,2
142.995,993.427,50.1536,9.75014,20.0195,1
142.917,1796.89,69.0276,50.1763,244.698,5
144.016,995.699,50.2319,10.0269,12.0463,1
143.976,1191.33,62.5112,1.07848,206.706,2
143.994,1392.46,87.1638,99.8932,351.422,3
145.011,993.181,48.4235,9.95221,5.83661,1
145.972,1602.87,28.125,4.87308,52.0173,4
145.992,1015.71,47.5521,10.2231,24.1919,1
145.997,1194.42,61.877,1.03071,202.958,2
147.009,994.624,49.3918,9.99742,8.74791,1
147.016,1413.33,89.1281,99.7092,345.674,3
148,995.487,52.1978,10.1011,12.9619,1
148.011,1199.08,59.8383,1.02714,189.99,2
149.009,1006.57,51.5846,9.70867,14.7292,1
149.994,1005.71,48.6536,9.91366,19.3967,1
149.981,1199.96,60.9387,0.767107,194.696,2
150.028,1399.37,88.588,100.093,347.337,3
149.862,1597.78,33.2812,4.83032,50.153,4
150.99,997.239,51.8343,9.75827,13.117,1
152,1009.44,54.2742,9.94311,16.5583,1
152.028,1201.57,61.1521,1.06594,197.775,2
152.985,1001.62,46.7798,10.0607,8.20368,1
152.99,1410.01,90.3076,99.9982,353.956,3
153.99,1001.57,50.5921,10.0379,13.8556,1
154.012,1205.33,61.9191,0.933326,190.649,2
155,1000.46,50.8913,10.5428,10.0064,1
155.806,1596.62,30.9881,4.9276,48.7128,4
156.003,1000.33,47.6452,9.92615,25.4335,1
156.01,1190.25,57.1556,0.733147,189.717,2
156.013,1393.03,93.4407,99.816,351.108,3
155.688,1807.89,71.8557,50.1873,241.121,5
156.989,989.863,49.3865,9.83657,9.41483,1
157.988,1002.66,50.7016,10.3127,12.1241,1
157.991,1202.83,58.3505,0.880041,207.725,2
158.992,997.369,47.9485,10.1567,21.7968,1
158.988,1402.27,92.6068,99.9132,341.334,3
160.005,993.452,46.7629,10.4185,15.5973,1
160.003,1195.33,59.532,0.992275,209.558,2
160.367,1584.31,30.5344,4.80251,47.5715,4
160.998,991.067,50.0697,10.1283,13.806,1
161.988,1009.76,46.8152,10.0251,14.3947,1
161.997,1200.09,60.7492,0.845875,197.262,2
162.024,1397.94,88.7531,99.906,348.295,3
162.986,987.96,50.0057,10.0175,15.626,1
163.997,999.532,48.7599,10.0763,7.08544,1
164.007,1208.75,61.1556,1.00552,199.265,2
165.011,1001.87,51.1679,10.1897,13.3868,1
165.025,1403.92,89.7042,99.8918,354.823,3
164.923,1598.64,31.4624,5.12486,38.0482,4
165.999,991.287,51.0081,10.0613,18.9266,1
165.983,1186.01,56.1799,1.17189,200.719,2
166.994,1000.96,47.5699,9.76764,18.6313,1
167.975,989.932,46.6483,10.3503,7.51682,1
167.984,1197.51,59.1282,0.868922,200.097,2
167.993,1394.53,91.7746,100.25,357.597,3
169.001,1003.36,49.0364,9.90048,9.93063,1
165.63,1790.11,69.9244,50.1971,246.075,5
170.002,1009.89,54.133,10.0941,9.5153,1
170.004,1199.13,58.0485,0.818363,196.938,2
169.893,1603.43,26.7573,4.85804,48.357,4
170.997,1000.96,52.5851,10.3554,14.8586,1
170.976,1400.64,92.6843,100.132,358.601,3
171.981,994.551,48.341,9.95615,12.3955,1
172.011,1203.78,56.8579,0.908211,194.861,2
173,1000.91,48.8719,10.3039,5.70303,1
173.997,998.622,50.0538,10.0669,16.0617,1
174.029,1206.62,60.2156,1.00747,196.553,2
173.966,1401.18,91.5358,100.062,357.65,3
175.009,988.991,46.0644,9.81376,17.1048,1
174.332,1604.09,34.6458,4.74919,45.0522,4
176.014,992.457,49.9336,9.8387,9.02402,1
176.011,1202.01,61.6079,0.769466,197.241,2
177.002,1013.06,53.7469,9.85991,11.5165,1
176.979,1398.15,91.8475,100.347,357.282,3
178.016,999.076,52.2357,10.0153,13.5206,1
177.989,1195.77,58.5446,1.11449,205.319,2
178.981,1003.5,52.058,9.68191,11.0715,1
180.006,1002.77,51.0424,9.85124,21.4545,1
179.99,1203.17,62.8096,1.20273,202.844,2
179.962,1400.25,89.3142,100.081,347,3
180.136,1600.47,30.418,5.01422,46.9442,4
180.992,997.509,51.0647,10.0467,10.559,1
182.005,1012.12,52.7998,10.0468,8.76867,1
181.992,1204.24,58.0346,0.952448,205.169,2
182.727,1809.83,67.3611,49.8957,254.504,5
182.999,1003.93,53.8766,9.90575,-0.616892,1
183.002,1409.32,89.8747,100.009,353.619,3
184.024,988.669,48.6104,9.93091,14.8604,1
183.993,1197.97,62.7091,1.04586,198.15,2
185.005,1008.47,46.4143,10.075,12.2162,1
185.555,1604.7,32.2772,4.93001,55.0251,4
185.985,1005.38,50.2588,10.2604,15.4074,1
185.984,1208.13,56.1555,0.798051,192.678,2
185.983,1400.36,87.8391,100.273,352.323,3
186.989,1002.7,51.4936,9.951,21.5406,1
187.995,997.286,49.2393,9.79868,26.8355,1
188.002,1200.82,53.8955,1.02635,195.797,2
189.001,999.207,46.4948,9.83047,16.7923,1
188.992,1392.14,90.3734,99.9133,356.629,3
190.014,1000.18,51.1247,10.2754,16.0881,1
189.987,1206.55,60.0898,1.13377,191.154,2
190.103,1597.17,29.4185,5.36567,54.8189,4
191.007,1008.94,51.9962,9.86299,14.266,1
191.994,1001.62,47.1019,10.0629,18.288,1
192.004,1197.11,59.7547,1.2993,202.167,2
192.023,1398.77,87.747,100.142,354.051,3
193.012,1008.3,49.3171,9.91788,15.7199,1
194.007,996.001,47.7847,10.3243,18.9286,1
193.989,1196.49,59.3869,1.07587,195.403,2
194.989,996.792,50.7703,10.0117,7.80785,1
195.032,1400.49,88.9527,100.218,354.224,3
195.154,1589.2,29.1635,5.21765,46.8899,4
197.532,1805.36,75.3718,49.7261,247.622,5
195.978,1001.41,48.657,9.84813,9.59876,1
195.988,1195.74,60.6207,1.03849,200.458,2
197.002,994.531,47.5546,10.0299,10.4912,1
197.98,991.363,49.1949,9.98496,17.3421,1
198.027,1201.98,57.4975,0.964693,197.033,2
198.009,1392.61,91.543,100.167,349.479,3
199.002,997.706,50.5401,10.0702,12.0966,1
200.002,1009.34,48.923,9.63857,21.534,1
199.986,1199.06,59.7755,1.14053,198.838,2
200.174,1601.97,27.9474,4.73641,52.1894,4
200.997,994.409,49.871,10.1198,22.7747,1
201.011,1415.42,87.0026,100.15,352.646,3
201.991,1001.47,50.6077,9.90775,16.9637,1
201.99,1202.11,59.0538,1.06264,199.233,2
203.006,1010,50.148,9.77524,18.0099,1
203.993,999.338,50.1899,9.73937,9.66189,1
203.993,1194.95,59.5248,1.13552,196.009,2
204.011,1390.27,91.7308,99.6473,349.126,3
205.011,995.132,49.9128,10.0901,17.2678,1
204.829,1596.25,30.2485,4.84894,47.7524,4
206,1000.32,52.2329,9.89746,8.31675,1
205.997,1200.65,59.6204,1.26589,196.724,2
207.011,1005.63,46.3258,9.7561,13.4721,1
206.977,1391.16,91.5704,100.086,348.65,3
208,1005.52,51.6264,10.0635,11.6801,1
208.001,1197.03,61.3702,0.775334,198.979,2
208.563,1797.84,68.6422,50.1026,243.001,5
208.996,994.123,48.7938,10.0473,9.90081,1
210.008,998.139,49.98,10.0557,16.6332,1
210.005,1218.75,60.7313,1.24167,199.362,2
210.01,1393.45,89.6469,100.381,364.308,3
210.385,1595.59,31.4488,4.55984,51.0329,4
211.01,998.537,49.6211,10.0225,19.0715,1
212.02,1002.03,50.8885,9.71342,4.82188,1
211.997,1203.47,58.8892,0.916608,189.376,2
212.974,999.955,48.5017,10.2773,19.4533,1
212.974,1402.39,90.2831,99.9346,353.919,3
214.026,1009.01,48.886,9.96131,10.2956,1
213.981,1190.29,60.2526,1.1702,192.966,2
215.021,997.504,49.1423,9.9646,7.36375,1
214.882,1596.82,25.5939,5.14104,52.4104,4
216.005,999.824,53.4187,10.4212,12.2385,1
216.019,1205.55,60.1489,1.01252,195.714,2
216.002,1404.51,89.1093,99.8724,354.438,3
217.005,1002.05,48.1833,9.78854,11.4078,1
218.008,997.318,47.7537,9.93582,15.5672,1
217.987,1204.68,58.8428,0.726353,197.431,2
218.996,1000.94,46.4732,9.89688,21.3845,1
218.972,1396.79,91.7143,100.11,353.997,3
219.994,1001.95,52.8499,9.85467,18.8824,1
219.974,1210.84,60.309,1.2778,200.687,2
220.208,1606.96,31.1158,4.6829,45.2908,4
220.998,995.875,53.7303,9.95678,14.3444,1
220.647,1802.22,69.5783,50.0556,240.636,5
222.011,994.133,50.6004,10.0619,28.0991,1
222.022,1209.01,59.9325,0.975258,200.389,2
222.002,1394.43,90.5675,99.8476,364.491,3
222.987,1001.62,49.016,10.0254,12.825,1
223.99,1008.65,51.9446,10.2222,6.56989,1
223.999,1201.72,62.0924,1.26962,201.358,2
225.01,999.962,53.5761,10.0235,13.0087,1
225.02,1407.9,90.1066,100.176,364.014,3
225.042,1603.52,27.0525,4.89777,45.6718,4
226.01,986.827,51.1279,10.124,13.2134,1
225.964,1200.95,59.4557,1.14809,200.388,2
227.013,985.169,49.1616,9.66389,17.1586,1
227.98,1005.99,52.4449,9.8141,12.4127,1
227.967,1213.08,58.6112,0.724623,196.71,2
227.988,1396.72,88.1849,100.424,349.553,3
229.004,988.536,49.9802,9.48691,19.3302,1
230.008,998.736,47.2756,10.4262,17.8625,1
230.002,1193.87,59.2872,0.903099,199.34,2
229.94,1611.93,28.0753,4.93082,45.7193,4
231.018,1000.92,46.0665,9.9292,19.5789,1
231.036,1405.64,87.3332,99.8321,351.293,3
232.022,999.728,46.9729,10.0723,15.2226,1
232.014,1187.31,62.5299,0.979271,195.992,2
232.995,991.727,47.0316,9.93426,20.5036,1
233.998,987.903,47.6591,9.74582,18.177,1
233.989,1202.22,61.2782,1.24193,191.063,2
233.996,1407.87,90.9674,100.466,350.071,3
235.408,1803.72,69.3847,50.1322,236.565,5
235.008,992.584,51.7897,9.92238,14.2159,1
234.865,1599.89,30.4835,5.00235,57.798,4
235.998,991.672,49.4387,9.91357,10.9205,1
236.003,1202.02,61.6543,0.854189,195.537,2
237.004,1011.68,48.5232,9.91139,10.6789,1
236.968,1401.42,93.2696,99.8437,351.353,3
238.012,1002.76,50.617,9.96336,14.1729,1
238,1200.74,59.8926,0.855713,198.908,2
239.02,1000.88,48.3349,10.1659,19.6553,1
239.996,990.102,51.1614,10.0261,20.3666,1
240.005,1201.42,59.2022,0.641584,205.306,2
240.028,1398.67,88.7638,100.015,350.317,3
239.874,1597.76,29.6451,4.77737,55.4642,4
241.009,1006.44,46.61,10.1576,12.4348,1
241.987,993.682,50.914,9.64145,14.2208,1
242.019,1207.62,58.5526,0.92225,201.809,2
242.996,998.124,49.1445,10.2518,16.6993,1
243,1402.77,92.9729,99.8583,352.875,3
244.007,1005.23,53.7123,9.86878,20.959,1
243.99,1207.91,60.1208,1.00447,197.523,2
245.005,997.601,49.5323,10.0532,6.66684,1
245.411,1615.74,28.4381,5.11659,53.8384,4
245.984,996.191,53.0097,9.81015,8.13276,1
246.018,1202.46,61.4874,0.875176,201.379,2
246.005,1391.85,90.0366,99.9451,349.757,3
247.003,1007.03,49.5958,9.99846,13.6639,1
246.382,1802.36,69.6171,50.0742,250.378,5
248.003,1000.71,47.2799,10.4194,13.815,1
247.993,1200.12,59.5045,0.725239,188.249,2
249,988.404,47.2811,10.4712,15.1577,1
248.965,1413.42,88.0777,99.9707,360.155,3
250.01,994.813,49.6802,10.3431,11.7265,1
250,1195.46,60.6133,0.945445,197.803,2
250.004,1607.12,29.6777,4.95177,43.81,4
251.013,1004.26,49.9769,10.0417,11.5673,1
252.007,998.478,51.7405,9.87099,12.7092,1
252.005,1192.85,59.9171,0.774047,199.945,2
251.988,1394.89,86.4935,99.6497,352.936,3
252.975,1002.05,47.0311,9.87426,19.9501,1
254.01,1005.91,50.0353,10.2324,12.4912,1
253.995,1204.05,59.7673,0.978132,200.449,2
255.002,1005.68,50.8436,9.95313,15.7772,1
254.994,1390.92,88.1413,99.7211,344.92,3
255.217,1602.64,29.5821,5.10207,42.221,4
255.998,1009.14,51.2782,10.2276,15.0197,1
255.994,1199.36,55.5687,1.19556,197.845,2
256.995,996.576,52.2508,10.0782,0.117678,1
258.004,1002.04,49.1621,9.8321,17.9902,1
258.01,1207.35,59.9057,1.05844,202.355,2
258.034,1393.64,89.1218,100.227,348.802,3
259.011,999.767,52.4848,10.0433,4.96663,1
260.001,1003.76,50.3303,9.71224,19.0561,1
260.008,1208.71,58.5766,0.99686,200.74,2
259.355,1611.94,33.0254,4.96598,49.4357,4
261.166,1799.38,69.028,49.782,240.879,5
260.984,1005.68,48.9893,9.88323,16.6709,1
261.001,1395.07,91.3803,100.115,349.646,3
262.013,1001.84,47.3716,9.74051,18.3946,1
262.026,1210.23,60.9385,1.1213,204.962,2
